LAKE,Date,Date2,TreatmentNewLabel,TreatmentOldLabel,Repl_1_3,Reading_a_b_c,VolFiltered_L,ExtractVol_mL,ScanNo,A480,A630C,A645B,A665A,A750,Chl_a_ug_L,CHLB,CHLC,Total_chl,Chl_comment
C,13-May-03,2003-05-13,Integrated,I,2,a,0.75,10.00,,0.26,0.04,0.05,0.20,-0.01,30.87,-1.79,5.06,34.14,
C,13-May-03,2003-05-13,Surface,S,1,a,0.75,10.00,,0.26,0.03,0.04,0.18,-0.01,28.44,-1.65,4.77,31.56,
C,13-May-03,2003-05-13,Surface,S,2,a,0.75,10.00,,0.28,0.04,0.05,0.19,0.00,29.40,-1.76,5.56,33.20,
C,26-May-03,2003-05-26,Integrated,I,1,a,0.25,10.00,,0.05,0.00,0.00,0.03,-0.01,16.98,-0.63,1.93,18.29,
C,26-May-03,2003-05-26,Integrated,I,2,a,0.25,10.00,,0.06,0.00,0.00,0.03,-0.01,18.18,-0.61,2.26,19.83,
C,26-May-03,2003-05-26,Surface,S,1,a,0.30,10.00,,0.06,0.01,0.01,0.04,0.00,15.80,-1.31,0.84,15.33,
C,26-May-03,2003-05-26,Surface,S,2,a,0.30,10.00,,0.07,0.00,0.00,0.04,-0.01,19.48,-0.91,2.30,20.87,
C,09-Jun-03,2003-06-09,Integrated,I,1,a,0.75,10.00,,0.03,0.00,0.01,0.02,0.00,3.50,-0.22,0.33,3.61,
C,09-Jun-03,2003-06-09,Integrated,I,2,a,0.75,10.00,,0.04,0.01,0.01,0.03,0.00,3.86,-0.08,0.77,4.56,
C,09-Jun-03,2003-06-09,Surface,s,1,a,0.75,10.00,,0.04,0.00,0.00,0.02,0.00,3.86,0.00,0.69,4.55,
C,09-Jun-03,2003-06-09,Surface,S,2,a,0.75,10.00,,0.03,0.00,0.00,0.02,0.00,3.41,-0.35,0.23,3.29,
C,24-Jun-03,2003-06-24,Integrated,I,1,a,0.25,10.00,,0.08,0.02,0.03,0.06,0.02,20.66,-1.08,2.12,21.69,
C,24-Jun-03,2003-06-24,Integrated,I,2,a,0.25,10.00,,0.08,0.02,0.02,0.06,0.01,21.87,-0.93,2.30,23.24,
C,24-Jun-03,2003-06-24,Surface,S,1,a,0.20,10.00,,0.03,0.01,0.01,0.03,0.01,9.89,-1.53,1.10,9.46,
C,24-Jun-03,2003-06-24,Surface,S,2,a,0.20,10.00,,0.04,0.02,0.02,0.04,0.02,10.01,-1.26,1.44,10.19,
C,07-Jul-03,2003-07-07,Integrated,I,1,a,0.40,10.00,,0.04,-0.02,-0.01,0.01,-0.03,11.19,0.00,1.23,12.41,
C,07-Jul-03,2003-07-07,Integrated,I,2,a,0.40,10.00,,0.04,-0.01,-0.01,0.02,-0.02,11.08,-0.27,1.41,12.22,
C,07-Jul-03,2003-07-07,Surface,S,1,a,0.40,10.00,,0.05,-0.01,-0.01,0.02,-0.02,12.56,-0.53,1.41,13.44,
C,07-Jul-03,2003-07-07,Surface,S,2,a,0.40,10.00,,0.03,-0.01,-0.01,0.01,-0.02,10.25,-0.15,1.05,11.15,
C,16-Jul-03,2003-07-16,Integrated,I,1,a,0.25,10.00,,0.06,0.01,0.01,0.06,-0.01,27.95,-1.91,4.08,30.11,
C,16-Jul-03,2003-07-16,Integrated,I,2,a,0.25,10.00,,0.06,0.01,0.01,0.06,0.00,26.12,-2.19,3.53,27.46,
C,16-Jul-03,2003-07-16,Surface,S,1,a,0.50,10.00,,0.17,0.03,0.03,0.15,-0.01,35.99,-1.97,4.98,39.00,
C,16-Jul-03,2003-07-16,Surface,S,2,a,0.50,10.00,,0.16,0.04,0.04,0.15,0.00,33.38,-2.35,5.29,36.32,
C,05-Aug-03,2003-08-05,Integrated,I,1,a,0.50,10.00,,0.06,0.02,0.02,0.07,0.01,13.90,-0.99,2.06,14.96,
C,05-Aug-03,2003-08-05,Integrated,I,2,a,0.50,10.00,,0.05,0.01,0.01,0.05,0.00,12.03,-1.03,2.03,13.03,
C,05-Aug-03,2003-08-05,Surface,S,1,a,0.50,10.00,,0.06,0.01,0.01,0.06,0.00,14.41,-1.28,2.54,15.68,
C,05-Aug-03,2003-08-05,Surface,S,2,a,0.50,10.00,,0.07,0.01,0.01,0.06,0.00,15.69,-0.94,3.79,18.54,
C,18-Aug-03,2003-08-18,Integrated,I,1,a,0.25,10.00,,0.23,0.03,0.03,0.17,-0.02,84.18,-5.93,15.09,93.34,
C,18-Aug-03,2003-08-18,Integrated,I,2,a,0.25,10.00,,0.22,0.04,0.04,0.17,0.00,79.50,-5.09,12.71,87.13,
C,18-Aug-03,2003-08-18,Surface,S,1,a,0.25,10.00,,0.44,0.08,0.08,0.33,0.00,154.42,-10.90,35.39,178.91,
C,18-Aug-03,2003-08-18,Surface,S,2,a,0.25,10.00,,0.34,0.06,0.06,0.25,0.00,115.27,-8.26,20.78,127.79,
C,06-May-04,2004-05-06,Integrated,Composite,1,a,0.50,10.00,June 2,0.15,0.03,0.03,0.13,0.00,30.93,-2.09,7.31,36.16,
C,06-May-04,2004-05-06,Integrated,Composite,2,a,0.50,10.00,June 2,0.12,0.02,0.03,0.12,-0.01,29.25,-0.78,4.72,33.19,
C,06-May-04,2004-05-06,Surface,Surface,1,a,0.50,10.00,June 2,0.12,0.01,0.02,0.11,-0.02,27.92,-0.72,5.18,32.38,
C,06-May-04,2004-05-06,Surface,Surface,2,a,0.50,10.00,June 2,0.10,0.01,0.01,0.10,-0.02,26.05,-0.07,4.96,30.94,
C,19-May-04,2004-05-19,Integrated,composite,1,a,1.00,10.00,July 2,0.32,0.04,0.05,0.24,-0.02,30.02,-1.12,5.11,34.00,
C,19-May-04,2004-05-19,Integrated,Composite,2,a,1.00,10.00,June 2,0.30,0.05,0.06,0.25,-0.01,30.02,-1.11,4.59,33.50,
C,19-May-04,2004-05-19,Surface,Surface,1,a,1.00,10.00,June 2,0.27,0.03,0.04,0.18,-0.01,20.99,-0.49,3.62,24.11,
C,19-May-04,2004-05-19,Surface,Surface,2,a,1.00,10.00,June 2,0.25,0.02,0.03,0.16,-0.02,19.85,-0.71,2.91,22.06,
C,02-Jun-04,2004-06-02,Integrated,composite,1,a,0.50,10.00,Sept 18,0.05,0.01,0.01,0.04,-0.01,11.13,-0.53,2.01,12.61,
C,02-Jun-04,2004-06-02,Integrated,Composite,2,a,0.50,10.00,Sept 18,0.05,0.02,0.02,0.05,0.01,10.20,-0.55,1.91,11.56,
C,02-Jun-04,2004-06-02,Surface,Surface,1,a,0.50,10.00,Sept 18,0.04,0.01,0.01,0.03,0.00,6.52,-0.23,1.43,7.72,
C,02-Jun-04,2004-06-02,Surface,Surface,2,a,0.50,10.00,Sept 18,0.03,0.01,0.01,0.03,0.00,5.95,-0.26,1.29,6.98,
C,15-Jun-04,2004-06-15,Integrated,Composite,1,a,1.00,10.00,,0.02,0.02,0.02,0.03,0.02,1.59,-0.26,0.18,1.51,
C,15-Jun-04,2004-06-15,Integrated,Composite,2,a,1.00,10.00,,0.02,0.02,0.02,0.03,0.01,1.76,-0.22,0.33,1.88,
C,15-Jun-04,2004-06-15,Surface,Surface,1,a,1.00,10.00,July 6,0.03,0.00,0.00,0.02,0.00,2.68,-0.51,0.70,2.87,
C,15-Jun-04,2004-06-15,Surface,Surface,2,a,1.00,10.00,July 6,0.02,-0.07,-0.01,0.01,-0.01,2.27,1.39,-15.61,-11.96,
C,29-Jun-04,2004-06-29,Integrated,Composite,1,a,1.50,10.00,,0.06,0.03,0.03,0.07,0.02,4.24,0.10,0.72,5.06,
C,29-Jun-04,2004-06-29,Integrated,Composite,2,a,1.50,10.00,,0.06,0.03,0.03,0.07,0.02,3.57,0.05,0.70,4.32,
C,29-Jun-04,2004-06-29,Surface,Surface,1,a,2.50,10.00,,0.07,0.04,0.05,0.09,0.03,2.81,-0.04,0.48,3.25,
C,29-Jun-04,2004-06-29,Surface,Surface,2,a,2.50,10.00,,0.07,0.03,0.04,0.08,0.02,2.72,-0.01,0.46,3.18,
C,13-Jul-04,2004-07-13,Integrated,comp,1,a,1.00,10.00,2004-07-13,0.10,0.03,0.04,0.10,0.01,10.45,-0.39,1.36,11.43,
C,13-Jul-04,2004-07-13,Integrated,comp,2,a,1.00,10.00,2004-07-13,0.11,0.04,0.04,0.11,0.02,10.45,-0.53,1.41,11.34,
C,13-Jul-04,2004-07-13,Surface,surf,1,a,1.00,10.00,2004-07-13,0.15,0.04,0.05,0.15,0.01,15.40,-0.95,2.18,16.63,
C,13-Jul-04,2004-07-13,Surface,surf,2,a,1.00,10.00,2004-07-13,0.15,0.04,0.05,0.15,0.01,15.90,-0.80,1.87,16.97,
C,26-Jul-04,2004-07-26,Integrated,comp,1,a,0.25,10.00,2004-07-26,0.08,0.03,0.03,0.08,0.02,27.76,-2.10,2.86,28.51,
C,26-Jul-04,2004-07-26,Integrated,comp,2,a,0.25,10.00,2004-07-26,0.09,0.02,0.03,0.08,0.01,33.83,-1.78,4.19,36.24,
C,26-Jul-04,2004-07-26,Surface,surf,1,a,0.25,10.00,2004-07-26,0.11,0.04,0.04,0.11,0.02,,,,,Get vol. Assume 0.25 L.
C,26-Jul-04,2004-07-26,Surface,surf,2,a,0.25,10.00,2004-07-26,0.11,0.03,0.03,0.10,0.01,,,,,Get vol. Assume 0.25 L.
C,10-Aug-04,2004-08-10,Integrated,comp,1,a,0.25,10.00,2004-08-10,0.09,0.03,0.03,0.09,0.01,37.38,-2.37,7.26,42.27,
C,10-Aug-04,2004-08-10,Integrated,comp,2,a,0.25,10.00,2004-08-10,0.07,0.02,0.02,0.07,0.01,30.30,-1.48,5.97,34.78,
C,10-Aug-04,2004-08-10,Surface,surf,1,a,0.25,10.00,2004-08-10,0.13,0.04,0.04,0.12,0.01,50.58,-3.40,9.75,56.93,
C,10-Aug-04,2004-08-10,Surface,surf,2,a,0.25,10.00,2004-08-10,0.14,0.04,0.04,0.12,0.01,51.54,-3.15,11.15,59.54,
C,11-May-05,2005-05-11,Integrated,Integrated,1,a,0.35,10.00,,0.01,0.03,0.03,0.12,0.00,41.17,-1.47,6.27,45.96,
C,11-May-05,2005-05-11,Integrated,Integrated,2,a,0.35,10.00,,0.14,0.03,0.03,0.12,0.00,39.23,-1.09,6.31,44.45,
C,11-May-05,2005-05-11,Surface,Surface,1,a,0.35,10.00,,0.15,0.03,0.03,0.12,0.00,40.23,-1.57,6.29,44.96,
C,11-May-05,2005-05-11,Surface,Surface,2,a,0.35,10.00,,0.13,0.03,0.03,0.11,0.00,35.29,-1.46,5.74,39.58,
C,24-May-05,2005-05-24,Integrated,Integrated,1,a,0.25,10.00,,0.04,-0.01,-0.01,0.02,0.01,4.41,-14.13,-13.50,-23.23,
C,24-May-05,2005-05-24,Integrated,Integrated,2,a,0.25,10.00,,0.04,0.01,0.01,0.03,0.00,15.67,-0.43,2.79,18.03,
C,24-May-05,2005-05-24,Surface,Surface,1,a,0.25,10.00,,0.04,0.01,0.01,0.04,0.01,14.81,-0.77,2.20,16.24,
C,24-May-05,2005-05-24,Surface,Surface,2,a,0.25,10.00,,0.04,0.00,0.00,0.03,-0.01,15.56,-0.13,1.99,17.43,
C,06-Jun-05,2005-06-06,Integrated,,1,a,0.50,10.00,,0.13,0.02,0.02,0.09,0.00,21.76,-1.03,4.04,24.77,
C,06-Jun-05,2005-06-06,Integrated,,2,a,0.50,10.00,,0.14,0.02,0.03,0.10,0.00,22.97,-1.05,4.58,26.50,
C,06-Jun-05,2005-06-06,Surface,,1,a,0.50,10.00,,0.14,0.03,0.03,0.10,0.01,21.58,-1.03,4.10,24.65,
C,06-Jun-05,2005-06-06,Surface,,2,a,0.50,10.00,,0.13,0.02,0.02,0.08,0.00,19.44,-0.63,3.79,22.61,
C,20-Jun-05,2005-06-20,Integrated,,1,a,0.50,10.00,,0.08,0.00,0.00,0.05,-0.02,14.91,-0.60,1.54,15.85,
C,20-Jun-05,2005-06-20,Integrated,,2,a,0.50,10.00,,0.08,0.00,0.00,0.05,-0.01,14.27,-0.51,1.39,15.15,
C,20-Jun-05,2005-06-20,Surface,,1,a,0.50,10.00,,0.07,0.00,0.00,0.04,-0.01,11.86,0.22,1.95,14.03,
C,20-Jun-05,2005-06-20,Surface,,2,a,0.50,10.00,,0.06,-0.01,-0.01,0.03,-0.02,10.77,-0.08,1.30,11.99,
C,04-Jul-05,2005-07-04,Integrated,,1,a,0.75,10.00,,0.08,0.01,0.01,0.06,-0.01,9.78,-0.76,1.07,10.09,
C,04-Jul-05,2005-07-04,Integrated,,2,a,0.75,10.00,,0.06,-0.01,-0.01,0.03,-0.02,9.01,-0.65,1.14,9.51,
C,04-Jul-05,2005-07-04,Surface,,1,a,0.75,10.00,,0.04,0.00,0.00,0.03,-0.01,6.22,-0.20,0.31,6.33,
C,04-Jul-05,2005-07-04,Surface,,2,a,0.75,10.00,,0.03,0.00,0.00,0.02,-0.01,5.33,-0.24,0.32,5.41,
C,18-Jul-05,2005-07-18,Integrated,,1,a,0.25,10.00,,0.10,0.03,0.03,0.08,0.02,31.50,-2.64,4.67,33.52,
C,18-Jul-05,2005-07-18,Integrated,,2,a,0.25,10.00,,0.28,0.19,0.19,0.25,0.18,33.77,-8.53,2.13,27.37,
C,18-Jul-05,2005-07-18,Surface,,1,a,0.25,10.00,,0.14,0.09,0.09,0.13,0.07,25.25,-1.05,5.88,30.08,
C,18-Jul-05,2005-07-18,Surface,,2,a,0.25,10.00,,0.08,0.03,0.03,0.07,0.01,29.62,-2.65,6.87,33.84,
C,04-Aug-05,2005-08-04,Integrated,,1,a,0.25,10.00,,0.38,0.04,0.04,0.28,-0.03,143.27,-11.02,28.65,160.90,
C,04-Aug-05,2005-08-04,Integrated,,2,a,0.25,10.00,,0.40,0.06,0.06,0.29,-0.01,137.55,-11.89,24.83,150.48,
C,04-Aug-05,2005-08-04,Surface,,1,a,0.25,10.00,,0.30,0.05,0.05,0.23,-0.01,110.43,-9.28,26.90,128.06,
C,04-Aug-05,2005-08-04,Surface,,2,a,0.25,10.00,,0.33,0.05,0.05,0.25,-0.01,118.13,-9.89,24.68,132.93,
C,15-Aug-05,2005-08-15,Integrated,,1,a,0.25,10.00,,0.35,0.06,0.06,0.29,-0.02,139.77,-10.24,32.54,162.07,
C,15-Aug-05,2005-08-15,Integrated,,2,a,0.25,10.00,,0.36,0.07,0.07,0.30,-0.01,144.32,-10.08,34.00,168.25,
C,15-Aug-05,2005-08-15,Surface,,1,a,0.25,10.00,,0.28,0.08,0.08,0.35,-0.01,166.57,-10.39,35.37,191.55,
C,15-Aug-05,2005-08-15,Surface,,2,a,0.25,10.00,,0.28,0.08,0.09,0.36,-0.01,171.20,-10.38,36.56,197.39,
C,25-May-06,2006-05-25,Integrated,,1,a,0.25,10.00,,0.06,0.01,0.01,0.05,0.01,19.19,-3.05,0.47,16.61,
C,25-May-06,2006-05-25,Integrated,,2,a,0.25,10.00,,0.08,0.03,0.03,0.06,0.02,20.39,-4.37,2.02,18.05,
C,25-May-06,2006-05-25,Surface,,1,a,0.25,10.00,,0.05,0.01,0.01,0.04,0.00,16.09,-3.35,3.72,16.46,
C,25-May-06,2006-05-25,Surface,,2,a,0.25,10.00,,0.06,0.01,0.02,0.05,0.01,18.52,-3.07,0.66,16.11,
C,06-Jun-06,2006-06-06,Integrated,,1,a,0.50,10.00,,0.05,0.01,0.01,0.05,0.01,9.32,-2.15,-0.03,7.14,
C,06-Jun-06,2006-06-06,Integrated,,2,a,0.50,10.00,,0.05,0.01,0.01,0.04,0.00,9.10,-1.66,0.64,8.08,
C,06-Jun-06,2006-06-06,Surface,,1,a,0.50,10.00,,0.03,0.00,0.01,0.03,0.01,4.99,-1.37,-3.89,-0.26,
C,06-Jun-06,2006-06-06,Surface,,2,a,0.50,10.00,,0.02,0.01,0.01,0.03,0.00,5.97,-2.21,-0.64,3.12,
C,20-Jun-06,2006-06-20,Integrated,,1,a,0.50,10.00,,0.04,0.02,0.02,0.04,0.02,4.04,0.26,-1.70,2.60,
C,20-Jun-06,2006-06-20,Integrated,,2,a,0.50,10.00,,0.04,0.02,0.02,0.04,0.02,4.72,0.47,-1.41,3.78,
C,20-Jun-06,2006-06-20,Surface,,1,a,0.50,10.00,,0.05,0.01,0.02,0.04,0.01,7.68,0.27,-0.66,7.29,
C,20-Jun-06,2006-06-20,Surface,,2,a,0.50,10.00,,0.06,0.01,0.02,0.05,0.01,8.56,0.17,-0.40,8.33,
C,06-Jul-06,2006-07-06,Integrated,,1,a,0.25,10.00,,0.06,0.02,0.03,0.05,0.02,15.32,0.21,-2.14,13.39,
C,06-Jul-06,2006-07-06,Integrated,,2,a,0.25,10.00,,0.05,0.02,0.02,0.05,0.01,15.34,0.63,-1.58,14.39,
C,06-Jul-06,2006-07-06,Surface,,1,a,0.25,10.00,,0.08,0.02,0.03,0.07,0.01,26.06,-0.48,-0.33,25.24,
C,06-Jul-06,2006-07-06,Surface,,2,a,0.25,10.00,,0.09,0.03,0.03,0.08,0.02,25.81,-0.75,-0.31,24.75,
C,18-Jul-06,2006-07-18,Integrated,,1,a,0.25,10.00,,0.14,0.04,0.04,0.12,0.02,44.59,-2.17,4.82,47.24,
C,18-Jul-06,2006-07-18,Integrated,,2,a,0.25,10.00,,0.16,0.04,0.05,0.12,0.02,47.36,-2.82,3.86,48.40,
C,18-Jul-06,2006-07-18,Surface,,1,a,0.25,10.00,,0.16,0.03,0.04,0.13,0.00,55.90,-1.87,5.09,59.13,
C,18-Jul-06,2006-07-18,Surface,,2,a,0.25,10.00,,0.19,0.04,0.04,0.14,0.01,60.59,-3.08,6.06,63.57,
C,01-Aug-06,2006-08-01,Integrated,,1,a,0.25,10.00,,0.15,0.05,0.05,0.15,0.02,57.45,-4.84,7.17,59.79,
C,01-Aug-06,2006-08-01,Integrated,,2,a,0.25,10.00,,0.15,0.04,0.05,0.14,0.02,56.98,-4.38,7.28,59.87,
C,01-Aug-06,2006-08-01,Surface,,1,a,0.25,10.00,,0.17,0.05,0.05,0.16,0.02,65.65,-5.63,9.13,69.16,
C,01-Aug-06,2006-08-01,Surface,,2,a,0.25,10.00,,0.17,0.05,0.05,0.16,0.02,67.28,-4.44,9.13,71.98,
C,15-Aug-06,2006-08-15,Integrated,,1,a,0.25,10.00,,0.26,0.07,0.07,0.23,0.02,96.37,-7.50,11.59,100.46,
C,15-Aug-06,2006-08-15,Integrated,,2,a,0.25,10.00,,0.24,0.07,0.08,0.23,0.03,88.84,-6.39,10.52,92.97,
C,15-Aug-06,2006-08-15,Surface,,1,a,0.25,10.00,,0.53,0.13,0.14,0.47,0.03,203.02,-18.48,33.70,218.25,
C,15-Aug-06,2006-08-15,Surface,,2,a,0.25,10.00,,0.45,0.11,0.12,0.41,0.03,176.33,-16.13,31.70,191.90,
C,29-Aug-06,2006-08-29,Integrated,,1,a,0.25,10.00,,0.09,0.03,0.04,0.09,0.02,28.97,2.16,0.11,31.23,
C,29-Aug-06,2006-08-29,Integrated,,2,a,0.25,10.00,,0.11,0.04,0.05,0.10,0.03,30.03,1.92,-0.31,31.64,
C,29-Aug-06,2006-08-29,Surface,,1,a,0.25,10.00,,0.10,0.03,0.04,0.09,0.02,28.41,2.89,-0.13,31.17,
C,29-Aug-06,2006-08-29,Surface,,2,a,0.25,10.00,,0.09,0.03,0.04,0.08,0.02,27.04,2.48,-0.05,29.47,
C,09-May-07,2007-05-09,Integrated,,1,a,0.25,10.00,,0.12,0.02,0.03,0.10,0.00,41.29,-0.36,2.75,43.67,
C,09-May-07,2007-05-09,Integrated,,2,a,0.25,10.00,,0.14,0.03,0.03,0.12,0.00,51.52,-1.19,3.43,53.76,
C,09-May-07,2007-05-09,Surface,,1,a,0.25,10.00,,0.14,0.03,0.04,0.12,0.00,54.03,-1.45,2.90,55.48,
C,09-May-07,2007-05-09,Surface,,2,a,0.25,10.00,,0.16,0.03,0.04,0.13,0.01,55.69,-1.87,2.17,55.99,
C,24-May-07,2007-05-24,Integrated,,1,a,0.25,10.00,CC0524INT1250,0.06,0.02,0.02,0.05,0.01,14.66,2.14,1.37,18.17,
C,24-May-07,2007-05-24,Integrated,,2,a,0.25,10.00,CC0524INT2250,0.06,0.02,0.02,0.04,0.01,15.62,2.14,1.11,18.87,
C,24-May-07,2007-05-24,Surface,,1,a,0.25,10.00,CC0524SUR1250,0.06,0.02,0.02,0.05,0.01,17.35,1.88,0.73,19.96,
C,24-May-07,2007-05-24,Surface,,2,a,0.25,10.00,CC0524SUR2250,0.06,0.02,0.02,0.05,0.01,16.07,2.40,1.51,19.98,
C,07-Jun-07,2007-06-07,Integrated,,1,a,0.25,10.00,CC0607INT1250,0.01,0.00,0.01,0.01,0.00,3.03,4.33,-2.67,4.69,
C,07-Jun-07,2007-06-07,Integrated,,2,a,0.25,10.00,CC0607INT2250,0.04,0.03,0.03,0.03,0.02,3.97,5.99,-0.87,9.09,
C,07-Jun-07,2007-06-07,Surface,,1,a,0.25,10.00,CC0607SUR1250,0.01,0.00,0.01,0.01,0.00,3.94,3.90,-2.82,5.02,
C,07-Jun-07,2007-06-07,Surface,,2,a,0.25,10.00,CC0607SUR2250,0.01,0.00,0.01,0.01,0.00,3.10,4.42,-3.43,4.09,
C,20-Jun-07,2007-06-20,Integrated,,1,a,0.25,10.00,CC0620INT1250,0.02,0.00,0.01,0.02,0.00,10.00,2.15,0.15,12.30,
C,20-Jun-07,2007-06-20,Integrated,,2,a,0.25,10.00,CC0620INT2250,0.03,0.01,0.01,0.02,0.00,9.20,2.64,-0.80,11.05,
C,20-Jun-07,2007-06-20,Surface,,1,a,0.25,10.00,CC0620SUR1250,0.02,0.01,0.02,0.03,0.01,8.10,2.61,-1.30,9.42,
C,20-Jun-07,2007-06-20,Surface,,2,a,0.25,10.00,CC0620SUR2250,0.10,0.08,0.09,0.10,0.08,7.40,7.75,-7.90,7.25,
C,04-Jul-07,2007-07-04,Integrated,,1,a,0.50,10.00,C040707INT1500,0.12,0.01,0.02,0.10,-0.01,24.15,-1.02,3.67,26.81,
C,04-Jul-07,2007-07-04,Integrated,,2,a,0.50,10.00,C040707INT2500,0.09,0.01,0.01,0.08,-0.01,21.20,-1.09,3.42,23.53,
C,04-Jul-07,2007-07-04,Surface,,1,a,0.25,10.00,C040707SURF1250,0.10,0.03,0.04,0.07,0.02,26.46,3.27,4.93,34.67,
C,04-Jul-07,2007-07-04,Surface,,2,a,0.25,10.00,C040707SURF2250,0.06,0.00,0.01,0.05,-0.01,27.06,-0.51,5.31,31.87,
C,18-Jul-07,2007-07-18,Integrated,,1,a,0.25,10.00,CC180707INT1250,0.13,0.03,0.03,0.12,0.00,55.89,-2.50,5.38,58.77,
C,18-Jul-07,2007-07-18,Integrated,,2,a,0.25,10.00,CC180707INT2250,0.11,0.03,0.03,0.11,0.01,48.05,-1.56,6.33,52.82,
C,18-Jul-07,2007-07-18,Surface,,1,a,0.25,10.00,CC180707SURF1250,0.24,0.05,0.06,0.25,0.00,116.89,-8.08,15.09,123.90,
C,18-Jul-07,2007-07-18,Surface,,2,a,0.25,10.00,CC180707SURF2250,0.23,0.05,0.06,0.24,0.00,111.76,-6.07,15.10,120.79,
C,01-Aug-07,2007-08-01,Integrated,,1,a,0.25,10.00,CC010807INT1250,0.11,0.03,0.04,0.13,0.00,56.86,-1.95,8.65,63.56,
C,01-Aug-07,2007-08-01,Surface,,1,a,0.25,10.00,CC010807SURF1250,0.13,0.03,0.04,0.14,0.00,62.73,-3.24,5.71,65.19,
C,01-Aug-07,2007-08-01,Surface,,2,a,0.25,10.00,CC010807SURF2250,0.18,0.05,0.05,0.20,0.00,89.58,-5.56,12.71,96.72,
C,15-Aug-07,2007-08-15,Integrated,,1,a,0.25,10.00,C081507INT2250,0.08,0.02,0.03,0.11,-0.01,54.22,-0.75,6.18,59.65,
C,15-Aug-07,2007-08-15,Integrated,,2,a,0.25,10.00,C081507INT1250,0.07,0.02,0.03,0.10,0.00,48.55,-0.57,5.60,53.58,
C,15-Aug-07,2007-08-15,Surface,,1,a,0.25,10.00,C081507SURF1250,0.08,0.02,0.03,0.12,0.00,55.90,-0.64,6.05,61.30,
C,15-Aug-07,2007-08-15,Surface,,2,a,0.25,10.00,C081507SURF2250,0.09,0.02,0.03,0.12,0.00,55.73,-0.29,6.09,61.53,
C,26-Aug-07,2007-08-26,Integrated,,1,a,0.25,10.00,C082907INT1250,0.04,0.01,0.02,0.08,0.00,36.77,1.33,3.33,41.42,
C,26-Aug-07,2007-08-26,Integrated,,2,a,0.25,10.00,C082907INT2250,0.04,0.01,0.02,0.07,-0.01,35.53,2.58,3.83,41.94,
C,26-Aug-07,2007-08-26,Surface,,1,a,0.25,10.00,C082907SURF1250,0.09,0.04,0.06,0.26,-0.01,120.30,-6.61,7.20,120.88,
C,26-Aug-07,2007-08-26,Surface,,2,a,0.25,10.00,C082907SURF2250,0.23,0.10,0.13,0.58,-0.01,270.85,-21.81,17.42,266.46,
C,14-May-08,2008-05-14,Integrated,,1,a,0.25,10.00,,0.05,0.00,0.01,0.05,-0.01,24.97,3.68,0.75,29.41,
C,14-May-08,2008-05-14,Integrated,,2,a,0.25,10.00,,0.06,0.01,0.02,0.06,0.00,30.89,2.69,0.58,34.16,
C,14-May-08,2008-05-14,Surface,,1,a,0.25,10.00,,0.04,0.00,0.01,0.04,0.00,19.39,2.53,-2.13,19.78,
C,14-May-08,2008-05-14,Surface,,2,a,0.25,10.00,,0.04,0.00,0.01,0.04,0.00,20.17,2.60,-2.21,20.56,
C,28-May-08,2008-05-28,Integrated,,1,a,0.25,10.00,,0.04,0.01,0.02,0.04,0.00,17.11,3.39,0.74,21.24,
C,28-May-08,2008-05-28,Integrated,,2,a,0.25,10.00,,0.02,0.00,0.01,0.02,0.00,9.94,4.00,-1.75,12.18,
C,28-May-08,2008-05-28,Surface,,1,a,0.25,10.00,,0.02,0.00,0.01,0.02,0.00,10.80,4.77,0.87,16.44,
C,28-May-08,2008-05-28,Surface,,2,a,0.25,10.00,,0.03,0.00,0.01,0.02,0.00,11.25,4.61,0.79,16.65,
C,11-Jun-08,2008-06-11,Integrated,,1,a,0.25,10.00,,0.02,0.00,0.01,0.02,0.00,8.04,3.80,-0.19,11.64,
C,11-Jun-08,2008-06-11,Integrated,,2,a,0.25,10.00,,0.02,0.01,0.02,0.03,0.01,5.86,1.66,-2.36,5.16,
C,11-Jun-08,2008-06-11,Surface,,1,a,0.25,10.00,,0.02,0.01,0.02,0.02,0.01,6.04,3.15,-1.37,7.83,
C,11-Jun-08,2008-06-11,Surface,,2,a,0.25,10.00,,0.01,0.00,0.01,0.01,0.00,5.39,2.88,-1.97,6.29,
C,25-Jun-08,2008-06-25,Integrated,,1,a,0.25,10.00,,0.08,0.04,0.05,0.07,0.04,14.30,0.75,-3.78,11.27,
C,25-Jun-08,2008-06-25,Integrated,,2,a,0.25,10.00,,0.07,0.04,0.05,0.07,0.03,14.97,2.05,-3.60,13.43,
C,25-Jun-08,2008-06-25,Surface,,1,a,0.25,10.00,,0.09,0.04,0.05,0.08,0.04,17.90,1.37,-3.92,15.35,
C,25-Jun-08,2008-06-25,Surface,,2,a,0.25,10.00,,0.09,0.04,0.05,0.08,0.04,19.51,0.35,-2.31,17.55,
C,09-Jul-08,2008-07-09,Integrated,,1,a,0.25,10.00,,0.05,0.01,0.02,0.04,0.00,17.00,1.26,1.07,19.32,
C,09-Jul-08,2008-07-09,Integrated,,2,a,0.25,10.00,,0.07,0.02,0.03,0.05,0.01,19.30,2.28,1.82,23.41,
C,09-Jul-08,2008-07-09,Surface,,1,a,0.25,10.00,,0.10,0.03,0.04,0.09,0.01,35.61,-0.04,1.68,37.26,
C,09-Jul-08,2008-07-09,Surface,,2,a,0.25,10.00,,0.09,0.03,0.03,0.09,0.01,35.15,-1.19,1.12,35.08,
